id,title,url,img_url,chanell,rating
bZ8YAHDTFJ8,"Antiderivative of xcosx using integration by parts",http://www.youtube.com/watch?v=bZ8YAHDTFJ8&feature=youtube_gdata,http://i1.ytimg.com/vi/bZ8YAHDTFJ8/hqdefault.jpg,khanacademy,4.9259257
hXg-6YgAARk,"Basic trig and exponential antiderivatives",http://www.youtube.com/watch?v=hXg-6YgAARk&feature=youtube_gdata,http://i1.ytimg.com/vi/hXg-6YgAARk/hqdefault.jpg,khanacademy,4.866667
sPPjk4aXzmQ,"Antiderivative of x^-1",http://www.youtube.com/watch?v=sPPjk4aXzmQ&feature=youtube_gdata,http://i1.ytimg.com/vi/sPPjk4aXzmQ/hqdefault.jpg,khanacademy,4.827957
cBi4a1iSaPk,"Antiderivative of hairier expression",http://www.youtube.com/watch?v=cBi4a1iSaPk&feature=youtube_gdata,http://i1.ytimg.com/vi/cBi4a1iSaPk/hqdefault.jpg,khanacademy,4.786667
QxbJsg-Vdms,"Indefinite integrals of x raised to a power",http://www.youtube.com/watch?v=QxbJsg-Vdms&feature=youtube_gdata,http://i1.ytimg.com/vi/QxbJsg-Vdms/hqdefault.jpg,khanacademy,4.9473686
MMv-027KEqU,"Antiderivatives and indefinite integrals",http://www.youtube.com/watch?v=MMv-027KEqU&feature=youtube_gdata,http://i1.ytimg.com/vi/MMv-027KEqU/hqdefault.jpg,khanacademy,4.860465
MM0FTzvedH4,"Definite integrals and negative area",http://www.youtube.com/watch?v=MM0FTzvedH4&feature=youtube_gdata,http://i1.ytimg.com/vi/MM0FTzvedH4/hqdefault.jpg,khanacademy,4.927273
xR4AnXDBnsw,"Evaluating simple definite integral",http://www.youtube.com/watch?v=xR4AnXDBnsw&feature=youtube_gdata,http://i1.ytimg.com/vi/xR4AnXDBnsw/hqdefault.jpg,khanacademy,4.84
CXCtqBlEZ7g,"Riemann sums and integrals",http://www.youtube.com/watch?v=CXCtqBlEZ7g&feature=youtube_gdata,http://i1.ytimg.com/vi/CXCtqBlEZ7g/hqdefault.jpg,khanacademy,4.7746477
Cz_GWNdf_68,"Intuition for Second Fundamental Theorem of Calculus",http://www.youtube.com/watch?v=Cz_GWNdf_68&feature=youtube_gdata,http://i1.ytimg.com/vi/Cz_GWNdf_68/hqdefault.jpg,khanacademy,4.9215684
1p0NHR5w0Lc,"Trapezoidal approximation of area under curve",http://www.youtube.com/watch?v=1p0NHR5w0Lc&feature=youtube_gdata,http://i1.ytimg.com/vi/1p0NHR5w0Lc/hqdefault.jpg,khanacademy,4.7876105
naRUWPvsQbQ,"Rectangular and trapezoidal Riemann approximations",http://www.youtube.com/watch?v=naRUWPvsQbQ&feature=youtube_gdata,http://i1.ytimg.com/vi/naRUWPvsQbQ/hqdefault.jpg,khanacademy,4.806452
dEAk0BHBYCM,"Simple Riemann approximation using rectangles",http://www.youtube.com/watch?v=dEAk0BHBYCM&feature=youtube_gdata,http://i1.ytimg.com/vi/dEAk0BHBYCM/hqdefault.jpg,khanacademy,4.92233
ViqrHGae7FA,"Generalizing a left Riemann sum with equally spaced rectangles",http://www.youtube.com/watch?v=ViqrHGae7FA&feature=youtube_gdata,http://i1.ytimg.com/vi/ViqrHGae7FA/hqdefault.jpg,khanacademy,4.9512196
U9dUybjsvNY,"Osteoarthritis and rheumatoid arthritis",http://www.youtube.com/watch?v=U9dUybjsvNY&feature=youtube_gdata,http://i1.ytimg.com/vi/U9dUybjsvNY/hqdefault.jpg,khanacademy,4.9281435
61ecnr8m04U,"Intuitively drawing the anitderivative of a function",http://www.youtube.com/watch?v=61ecnr8m04U&feature=youtube_gdata,http://i1.ytimg.com/vi/61ecnr8m04U/hqdefault.jpg,khanacademy,4.9069767
xks4cETlN58,"Limits with two horizontal asymptotes",http://www.youtube.com/watch?v=xks4cETlN58&feature=youtube_gdata,http://i1.ytimg.com/vi/xks4cETlN58/hqdefault.jpg,khanacademy,4.924528
eVme7kuGyuo,"Intuitively drawing the derivative of a function",http://www.youtube.com/watch?v=eVme7kuGyuo&feature=youtube_gdata,http://i1.ytimg.com/vi/eVme7kuGyuo/hqdefault.jpg,khanacademy,5.0
gv9ogppphso,"Limits at positive and negative infinity",http://www.youtube.com/watch?v=gv9ogppphso&feature=youtube_gdata,http://i1.ytimg.com/vi/gv9ogppphso/hqdefault.jpg,khanacademy,4.875
a2Ia_ZlUCaQ,"Limits and infinity",http://www.youtube.com/watch?v=a2Ia_ZlUCaQ&feature=youtube_gdata,http://i1.ytimg.com/vi/a2Ia_ZlUCaQ/hqdefault.jpg,khanacademy,4.797468
KcqO1fX9b_I,"More limits at infinity",http://www.youtube.com/watch?v=KcqO1fX9b_I&feature=youtube_gdata,http://i1.ytimg.com/vi/KcqO1fX9b_I/hqdefault.jpg,khanacademy,4.9157896
EAa3J_nDkoI,"Limit example 1",http://www.youtube.com/watch?v=EAa3J_nDkoI&feature=youtube_gdata,http://i1.ytimg.com/vi/EAa3J_nDkoI/hqdefault.jpg,khanacademy,4.770115
Y7sqB1e4RBI,"Limit at a point of discontinuity",http://www.youtube.com/watch?v=Y7sqB1e4RBI&feature=youtube_gdata,http://i1.ytimg.com/vi/Y7sqB1e4RBI/hqdefault.jpg,khanacademy,4.873016
lSwsAFgWqR8,"Limit properties",http://www.youtube.com/watch?v=lSwsAFgWqR8&feature=youtube_gdata,http://i1.ytimg.com/vi/lSwsAFgWqR8/hqdefault.jpg,khanacademy,4.822222
_WOr9-_HbAM,"Determining which limit statements are true",http://www.youtube.com/watch?v=_WOr9-_HbAM&feature=youtube_gdata,http://i1.ytimg.com/vi/_WOr9-_HbAM/hqdefault.jpg,khanacademy,4.753846
EeIXVN1zUeM,"Visualizing derivatives exercise",http://www.youtube.com/watch?v=EeIXVN1zUeM&feature=youtube_gdata,http://i1.ytimg.com/vi/EeIXVN1zUeM/hqdefault.jpg,khanacademy,4.888889
36cmQrqa_fM,"Tax deductions and credits",http://www.youtube.com/watch?v=36cmQrqa_fM&feature=youtube_gdata,http://i1.ytimg.com/vi/36cmQrqa_fM/hqdefault.jpg,khanacademy,5.0
AhgR3X--bbY,"Tax brackets and progressive taxation",http://www.youtube.com/watch?v=AhgR3X--bbY&feature=youtube_gdata,http://i1.ytimg.com/vi/AhgR3X--bbY/hqdefault.jpg,khanacademy,4.923077
_ZJary7yZyU,"Open-End and Closed-End Mutual Funds",http://www.youtube.com/watch?v=_ZJary7yZyU&feature=youtube_gdata,http://i1.ytimg.com/vi/_ZJary7yZyU/hqdefault.jpg,khanacademy,4.8095236
X3u1nAuIYEg,"Exchange-traded funds",http://www.youtube.com/watch?v=X3u1nAuIYEg&feature=youtube_gdata,http://i1.ytimg.com/vi/X3u1nAuIYEg/hqdefault.jpg,khanacademy,5.0
g55YZj39D4A,"After Words: ""The One World Schoolhouse: Education Reimagined""",http://www.youtube.com/watch?v=g55YZj39D4A&feature=youtube_gdata,http://i1.ytimg.com/vi/g55YZj39D4A/hqdefault.jpg,khanacademy,4.9616857
0OtQY-gDuJA,"Nightline: Learn Everything, Online",http://www.youtube.com/watch?v=0OtQY-gDuJA&feature=youtube_gdata,http://i1.ytimg.com/vi/0OtQY-gDuJA/hqdefault.jpg,khanacademy,4.992593
0sCttufU-jQ,"Proving a limit using epsilon-delta definition",http://www.youtube.com/watch?v=0sCttufU-jQ&feature=youtube_gdata,http://i1.ytimg.com/vi/0sCttufU-jQ/hqdefault.jpg,khanacademy,4.7959185
w70af5Ou70M,"Epsilon-delta definition of limits",http://www.youtube.com/watch?v=w70af5Ou70M&feature=youtube_gdata,http://i1.ytimg.com/vi/w70af5Ou70M/hqdefault.jpg,khanacademy,4.7431192
ljzn4SADuZc,"Building the idea of epsilon-delta definition",http://www.youtube.com/watch?v=ljzn4SADuZc&feature=youtube_gdata,http://i1.ytimg.com/vi/ljzn4SADuZc/hqdefault.jpg,khanacademy,4.7714286
mzOBlH32qdk,"Derivative properties and polynomial derivatives",http://www.youtube.com/watch?v=mzOBlH32qdk&feature=youtube_gdata,http://i1.ytimg.com/vi/mzOBlH32qdk/hqdefault.jpg,khanacademy,4.8024693
BYTfCnR9Sl0,"Is the power rule reasonable",http://www.youtube.com/watch?v=BYTfCnR9Sl0&feature=youtube_gdata,http://i1.ytimg.com/vi/BYTfCnR9Sl0/hqdefault.jpg,khanacademy,4.786667
bRZmfc1YFsQ,"Power Rule",http://www.youtube.com/watch?v=bRZmfc1YFsQ&feature=youtube_gdata,http://i1.ytimg.com/vi/bRZmfc1YFsQ/hqdefault.jpg,khanacademy,4.818182
i-Rb4_n929k,"Calculating integral for washer method with vertical line rotation",http://www.youtube.com/watch?v=i-Rb4_n929k&feature=youtube_gdata,http://i1.ytimg.com/vi/i-Rb4_n929k/hqdefault.jpg,khanacademy,4.6666665
OelluIKIkCY,"Shell method with two functions of y",http://www.youtube.com/watch?v=OelluIKIkCY&feature=youtube_gdata,http://i1.ytimg.com/vi/OelluIKIkCY/hqdefault.jpg,khanacademy,4.862069
16aKF_eDGdw,"Calculating integral with shell method",http://www.youtube.com/watch?v=16aKF_eDGdw&feature=youtube_gdata,http://i1.ytimg.com/vi/16aKF_eDGdw/hqdefault.jpg,khanacademy,5.0
SfWrVNyP9E8,"Shell method with two functions of x",http://www.youtube.com/watch?v=SfWrVNyP9E8&feature=youtube_gdata,http://i1.ytimg.com/vi/SfWrVNyP9E8/hqdefault.jpg,khanacademy,5.0
6Ozz3J-LRrY,"Shell method for rotating around vertical line",http://www.youtube.com/watch?v=6Ozz3J-LRrY&feature=youtube_gdata,http://i1.ytimg.com/vi/6Ozz3J-LRrY/hqdefault.jpg,khanacademy,4.8545456
5ZGCqKAl_CA,"Evaluating integral for shell method example",http://www.youtube.com/watch?v=5ZGCqKAl_CA&feature=youtube_gdata,http://i1.ytimg.com/vi/5ZGCqKAl_CA/hqdefault.jpg,khanacademy,4.826087
WAPZihVUmzE,"Washer or ring method for vertical line rotation",http://www.youtube.com/watch?v=WAPZihVUmzE&feature=youtube_gdata,http://i1.ytimg.com/vi/WAPZihVUmzE/hqdefault.jpg,khanacademy,4.8095236
jxf7XqvZWWg,"Disc method rotating around vertical line",http://www.youtube.com/watch?v=jxf7XqvZWWg&feature=youtube_gdata,http://i1.ytimg.com/vi/jxf7XqvZWWg/hqdefault.jpg,khanacademy,4.7391305
OFNGpKGg9IQ,"Washer method rotating around non-axis",http://www.youtube.com/watch?v=OFNGpKGg9IQ&feature=youtube_gdata,http://i1.ytimg.com/vi/OFNGpKGg9IQ/hqdefault.jpg,khanacademy,4.6981134
XdzcU5JbVcA,"Disc method rotation around horizontal line",http://www.youtube.com/watch?v=XdzcU5JbVcA&feature=youtube_gdata,http://i1.ytimg.com/vi/XdzcU5JbVcA/hqdefault.jpg,khanacademy,5.0
Thvc2s9aUP4,"Generalizing the washer method",http://www.youtube.com/watch?v=Thvc2s9aUP4&feature=youtube_gdata,http://i1.ytimg.com/vi/Thvc2s9aUP4/hqdefault.jpg,khanacademy,5.0
vhMl755vR5Q,"Disc method (washer method) for rotation around x-axis",http://www.youtube.com/watch?v=vhMl755vR5Q&feature=youtube_gdata,http://i1.ytimg.com/vi/vhMl755vR5Q/hqdefault.jpg,khanacademy,4.902439
43AS7bPUORc,"Disc method around y-axis",http://www.youtube.com/watch?v=43AS7bPUORc&feature=youtube_gdata,http://i1.ytimg.com/vi/43AS7bPUORc/hqdefault.jpg,khanacademy,4.851852
8_fT1BsTmt4,"Borrowing once example 2",http://www.youtube.com/watch?v=8_fT1BsTmt4&feature=youtube_gdata,http://i1.ytimg.com/vi/8_fT1BsTmt4/hqdefault.jpg,khanacademy,3.909091
0_VaUYoNV7Y,"Reasoning through inequality expressions",http://www.youtube.com/watch?v=0_VaUYoNV7Y&feature=youtube_gdata,http://i1.ytimg.com/vi/0_VaUYoNV7Y/hqdefault.jpg,khanacademy,4.762963
6Qr99-l1Oos,"A Conversation with Thomas Friedman",http://www.youtube.com/watch?v=6Qr99-l1Oos&feature=youtube_gdata,http://i1.ytimg.com/vi/6Qr99-l1Oos/hqdefault.jpg,khanacademy,4.470588
d4UQFgAdxUs,"TODAY Show: Tech companies changing face of education",http://www.youtube.com/watch?v=d4UQFgAdxUs&feature=youtube_gdata,http://i1.ytimg.com/vi/d4UQFgAdxUs/hqdefault.jpg,khanacademy,4.9266057
708-KVUh7_0,"New Khan Academy history content",http://www.youtube.com/watch?v=708-KVUh7_0&feature=youtube_gdata,http://i1.ytimg.com/vi/708-KVUh7_0/hqdefault.jpg,khanacademy,4.7563453
cvjTBFs1Wqc,"Writing a fraction as a repeating decimal",http://www.youtube.com/watch?v=cvjTBFs1Wqc&feature=youtube_gdata,http://i1.ytimg.com/vi/cvjTBFs1Wqc/hqdefault.jpg,khanacademy,4.263158
xohcKRvDDQY,"Recognizing rational numbers",http://www.youtube.com/watch?v=xohcKRvDDQY&feature=youtube_gdata,http://i1.ytimg.com/vi/xohcKRvDDQY/hqdefault.jpg,khanacademy,4.3913045
gKywkLHV6Ko,"Percent word problems 1 example 2)",http://www.youtube.com/watch?v=gKywkLHV6Ko&feature=youtube_gdata,http://i1.ytimg.com/vi/gKywkLHV6Ko/hqdefault.jpg,khanacademy,4.6363635
uaPm3Tpuxbc,"Evaluating a function expression",http://www.youtube.com/watch?v=uaPm3Tpuxbc&feature=youtube_gdata,http://i1.ytimg.com/vi/uaPm3Tpuxbc/hqdefault.jpg,khanacademy,4.803279
jlID_mIJXi4,"Evaluating composite functions example 1)",http://www.youtube.com/watch?v=jlID_mIJXi4&feature=youtube_gdata,http://i1.ytimg.com/vi/jlID_mIJXi4/hqdefault.jpg,khanacademy,4.655914
kvGsIo1TmsM,"What is a function",http://www.youtube.com/watch?v=kvGsIo1TmsM&feature=youtube_gdata,http://i1.ytimg.com/vi/kvGsIo1TmsM/hqdefault.jpg,khanacademy,4.670103
GwycEivqYYI,"Multistep word problems example 1)",http://www.youtube.com/watch?v=GwycEivqYYI&feature=youtube_gdata,http://i1.ytimg.com/vi/GwycEivqYYI/hqdefault.jpg,khanacademy,4.4
QYoNHOjr7Rg,"Comparing features of functions 5",http://www.youtube.com/watch?v=QYoNHOjr7Rg&feature=youtube_gdata,http://i1.ytimg.com/vi/QYoNHOjr7Rg/hqdefault.jpg,khanacademy,4.5555553
cdY0b4ziR5U,"Systems of nonlinear equations 1",http://www.youtube.com/watch?v=cdY0b4ziR5U&feature=youtube_gdata,http://i1.ytimg.com/vi/cdY0b4ziR5U/hqdefault.jpg,khanacademy,4.612903
fZO-JylMFqY,"Comparing features of functions 1",http://www.youtube.com/watch?v=fZO-JylMFqY&feature=youtube_gdata,http://i1.ytimg.com/vi/fZO-JylMFqY/hqdefault.jpg,khanacademy,4.6363635
swFohliPgmQ,"Systems of nonlinear equations 3",http://www.youtube.com/watch?v=swFohliPgmQ&feature=youtube_gdata,http://i1.ytimg.com/vi/swFohliPgmQ/hqdefault.jpg,khanacademy,5.0
4Bx06GFyhUA,"Comparing features of functions 2 example 2)",http://www.youtube.com/watch?v=4Bx06GFyhUA&feature=youtube_gdata,http://i1.ytimg.com/vi/4Bx06GFyhUA/hqdefault.jpg,khanacademy,4.111111
Id6UovYjd-M,"Understanding Function Notation Example 1)",http://www.youtube.com/watch?v=Id6UovYjd-M&feature=youtube_gdata,http://i1.ytimg.com/vi/Id6UovYjd-M/hqdefault.jpg,khanacademy,4.6444445
Pt-Tn6L60-o,"Linear and nonlinear functions example 3)",http://www.youtube.com/watch?v=Pt-Tn6L60-o&feature=youtube_gdata,http://i1.ytimg.com/vi/Pt-Tn6L60-o/hqdefault.jpg,khanacademy,4.826087
kzYtx_AqzjM,"Understanding Function Notation Example 2)",http://www.youtube.com/watch?v=kzYtx_AqzjM&feature=youtube_gdata,http://i1.ytimg.com/vi/kzYtx_AqzjM/hqdefault.jpg,khanacademy,4.888889
w2BN2AJ4fOI,"Comparing features of functions 2 example 1)",http://www.youtube.com/watch?v=w2BN2AJ4fOI&feature=youtube_gdata,http://i1.ytimg.com/vi/w2BN2AJ4fOI/hqdefault.jpg,khanacademy,4.2941175
H1H0xmjZMPA,"Comparing features of functions 2 example 3)",http://www.youtube.com/watch?v=H1H0xmjZMPA&feature=youtube_gdata,http://i1.ytimg.com/vi/H1H0xmjZMPA/hqdefault.jpg,khanacademy,4.5555553
hpBBuaiIkrg,"Recognizing features of functions (Example 1)",http://www.youtube.com/watch?v=hpBBuaiIkrg&feature=youtube_gdata,http://i1.ytimg.com/vi/hpBBuaiIkrg/hqdefault.jpg,khanacademy,4.76
lEhf75ma7Ww,"Recognizing functions (example 3)",http://www.youtube.com/watch?v=lEhf75ma7Ww&feature=youtube_gdata,http://i1.ytimg.com/vi/lEhf75ma7Ww/hqdefault.jpg,khanacademy,4.857143
z45UEiPaE8c,"Recognizing functions (example 5)",http://www.youtube.com/watch?v=z45UEiPaE8c&feature=youtube_gdata,http://i1.ytimg.com/vi/z45UEiPaE8c/hqdefault.jpg,khanacademy,4.428571
uglmkcGWmx4,"Recognizing features of functions 2 example 3)",http://www.youtube.com/watch?v=uglmkcGWmx4&feature=youtube_gdata,http://i1.ytimg.com/vi/uglmkcGWmx4/hqdefault.jpg,khanacademy,5.0
zltgXTlUVLw,"Recognizing features of functions 2 (example 2)",http://www.youtube.com/watch?v=zltgXTlUVLw&feature=youtube_gdata,http://i1.ytimg.com/vi/zltgXTlUVLw/hqdefault.jpg,khanacademy,4.866667
ynIq9IxbVso,"Interpreting features of functions 2 (Example 2)",http://www.youtube.com/watch?v=ynIq9IxbVso&feature=youtube_gdata,http://i1.ytimg.com/vi/ynIq9IxbVso/hqdefault.jpg,khanacademy,4.75
Kjlqcz5RiTw,"A Conversation with Davis Guggenheim",http://www.youtube.com/watch?v=Kjlqcz5RiTw&feature=youtube_gdata,http://i1.ytimg.com/vi/Kjlqcz5RiTw/hqdefault.jpg,khanacademy,4.4747477
pT6tFia8eaY,"Mussolini becomes absolute dictator Il Duce)",http://www.youtube.com/watch?v=pT6tFia8eaY&feature=youtube_gdata,http://i1.ytimg.com/vi/pT6tFia8eaY/hqdefault.jpg,khanacademy,4.836735
wxtltXz4zs0,"Mussolini becomes Prime Minister",http://www.youtube.com/watch?v=wxtltXz4zs0&feature=youtube_gdata,http://i1.ytimg.com/vi/wxtltXz4zs0/hqdefault.jpg,khanacademy,4.9016395
VTdV9JaHiIA,"Nazi Aggression and Appeasement",http://www.youtube.com/watch?v=VTdV9JaHiIA&feature=youtube_gdata,http://i1.ytimg.com/vi/VTdV9JaHiIA/hqdefault.jpg,khanacademy,4.7956204
Pm9hS2US8k4,"Standard and Itemized Tax Deductions",http://www.youtube.com/watch?v=Pm9hS2US8k4&feature=youtube_gdata,http://i1.ytimg.com/vi/Pm9hS2US8k4/hqdefault.jpg,khanacademy,4.8644066
8zgvzmKZ5vo,"Bitcoin - The security of transaction block chains",http://www.youtube.com/watch?v=8zgvzmKZ5vo&feature=youtube_gdata,http://i1.ytimg.com/vi/8zgvzmKZ5vo/hqdefault.jpg,khanacademy,4.572327
1ZKz2KW87Y4,"Sal Khan @ MIT",http://www.youtube.com/watch?v=1ZKz2KW87Y4&feature=youtube_gdata,http://i1.ytimg.com/vi/1ZKz2KW87Y4/hqdefault.jpg,khanacademy,4.8333335
EA0LkCkvUeU,"Bitcoin - What is it?",http://www.youtube.com/watch?v=EA0LkCkvUeU&feature=youtube_gdata,http://i1.ytimg.com/vi/EA0LkCkvUeU/hqdefault.jpg,khanacademy,4.792857
JuWYLAtz3Y4,"Bitcoin - The money supply",http://www.youtube.com/watch?v=JuWYLAtz3Y4&feature=youtube_gdata,http://i1.ytimg.com/vi/JuWYLAtz3Y4/hqdefault.jpg,khanacademy,4.5978837
9-9_v1wSPBQ,"Bitcoin - Transaction records",http://www.youtube.com/watch?v=9-9_v1wSPBQ&feature=youtube_gdata,http://i1.ytimg.com/vi/9-9_v1wSPBQ/hqdefault.jpg,khanacademy,4.7021275
Y-w7SnQWwVA,"Bitcoin - Overview",http://www.youtube.com/watch?v=Y-w7SnQWwVA&feature=youtube_gdata,http://i1.ytimg.com/vi/Y-w7SnQWwVA/hqdefault.jpg,khanacademy,4.736952
Aq3a-_O2NcI,"Bitcoin - Digital Signatures",http://www.youtube.com/watch?v=Aq3a-_O2NcI&feature=youtube_gdata,http://i1.ytimg.com/vi/Aq3a-_O2NcI/hqdefault.jpg,khanacademy,4.862069
0WiTaBI82Mc,"Bitcoin - Cryptographic hash function",http://www.youtube.com/watch?v=0WiTaBI82Mc&feature=youtube_gdata,http://i1.ytimg.com/vi/0WiTaBI82Mc/hqdefault.jpg,khanacademy,4.8426967
5qWI2pEv0wg,"Hitler's Beer Hall Putsch",http://www.youtube.com/watch?v=5qWI2pEv0wg&feature=youtube_gdata,http://i1.ytimg.com/vi/5qWI2pEv0wg/hqdefault.jpg,khanacademy,4.880597
QCkn5bu8GgM,"Initial rise of Hitler and the Nazis",http://www.youtube.com/watch?v=QCkn5bu8GgM&feature=youtube_gdata,http://i1.ytimg.com/vi/QCkn5bu8GgM/hqdefault.jpg,khanacademy,4.896104
GLshJ3gnGgA,"Organizing claims into an outline",http://www.youtube.com/watch?v=GLshJ3gnGgA&feature=youtube_gdata,http://i1.ytimg.com/vi/GLshJ3gnGgA/hqdefault.jpg,khanacademy,4.862069
EtZnPoYbRyA,"Hitler and the Nazis come to power",http://www.youtube.com/watch?v=EtZnPoYbRyA&feature=youtube_gdata,http://i1.ytimg.com/vi/EtZnPoYbRyA/hqdefault.jpg,khanacademy,4.849624
wtoydboI9G4,"Emergence of the Nazi Party and Hitler",http://www.youtube.com/watch?v=wtoydboI9G4&feature=youtube_gdata,http://i1.ytimg.com/vi/wtoydboI9G4/hqdefault.jpg,khanacademy,4.8691587
vDwzmJpI4io,"A Conversation with Elon Musk",http://www.youtube.com/watch?v=vDwzmJpI4io&feature=youtube_gdata,http://i1.ytimg.com/vi/vDwzmJpI4io/hqdefault.jpg,khanacademy,4.956552
UNgx_YSygyU,"German and Italian Empires in 1914",http://www.youtube.com/watch?v=UNgx_YSygyU&feature=youtube_gdata,http://i1.ytimg.com/vi/UNgx_YSygyU/hqdefault.jpg,khanacademy,4.9784946
NTUjMpfYWwE,"Japan in World War I",http://www.youtube.com/watch?v=NTUjMpfYWwE&feature=youtube_gdata,http://i1.ytimg.com/vi/NTUjMpfYWwE/hqdefault.jpg,khanacademy,4.88
W4JfDtfwOug,"Writing a thesis sentence",http://www.youtube.com/watch?v=W4JfDtfwOug&feature=youtube_gdata,http://i1.ytimg.com/vi/W4JfDtfwOug/hqdefault.jpg,khanacademy,4.675676
Hlj2eVt1Vbk,"Mod-01 Lec- 01 Fundamentals of Aerospace Propulsion",http://www.youtube.com/watch?v=Hlj2eVt1Vbk&feature=youtube_gdata,http://i1.ytimg.com/vi/Hlj2eVt1Vbk/hqdefault.jpg,nptelhrd,1.0
nGZrIlA0HgA,"Mod-01 Lec-19 Fundamentals of Aerospace Propulsion",http://www.youtube.com/watch?v=nGZrIlA0HgA&feature=youtube_gdata,http://i1.ytimg.com/vi/nGZrIlA0HgA/hqdefault.jpg,nptelhrd,5.0
AHrget-UzgA,"Mod-01 Lec-16 Fundamentals of Aerospace Propulsion",http://www.youtube.com/watch?v=AHrget-UzgA&feature=youtube_gdata,http://i1.ytimg.com/vi/AHrget-UzgA/hqdefault.jpg,nptelhrd,5.0
oCKpu9A6jnA,"Mod-03 Lec-08 Linear response; dispersion relations (Part II)",http://www.youtube.com/watch?v=oCKpu9A6jnA&feature=youtube_gdata,http://i1.ytimg.com/vi/oCKpu9A6jnA/hqdefault.jpg,nptelhrd,5.0
FAvawV6w7Kc,"Mod-04 Lec-10 Analytic continuation and the gamma function (Part II)",http://www.youtube.com/watch?v=FAvawV6w7Kc&feature=youtube_gdata,http://i1.ytimg.com/vi/FAvawV6w7Kc/hqdefault.jpg,nptelhrd,5.0
_Nkj5PyAZNc,"Mod-03 Lec-07 Linear response; dispersion relations (Part I)",http://www.youtube.com/watch?v=_Nkj5PyAZNc&feature=youtube_gdata,http://i1.ytimg.com/vi/_Nkj5PyAZNc/hqdefault.jpg,nptelhrd,5.0
qNmB1qNjZ0k,"Mod-10 Lec-25 The diffusion equation (Part I)",http://www.youtube.com/watch?v=qNmB1qNjZ0k&feature=youtube_gdata,http://i1.ytimg.com/vi/qNmB1qNjZ0k/hqdefault.jpg,nptelhrd,5.0
b5VUnapu-qs,"Mod-01 Lec-01 Analytic functions of a complex variable (Part I)",http://www.youtube.com/watch?v=b5VUnapu-qs&feature=youtube_gdata,http://i1.ytimg.com/vi/b5VUnapu-qs/hqdefault.jpg,nptelhrd,5.0
i7VTuReLy6c,"Mod-01 Lec-33 Reflex Fuzzy Min Max Neural Network",http://www.youtube.com/watch?v=i7VTuReLy6c&feature=youtube_gdata,http://i1.ytimg.com/vi/i7VTuReLy6c/hqdefault.jpg,nptelhrd,3.6666667
24WBL_bhTdc,"Mod-01 Lec-03 Feature Extraction - II",http://www.youtube.com/watch?v=24WBL_bhTdc&feature=youtube_gdata,http://i1.ytimg.com/vi/24WBL_bhTdc/hqdefault.jpg,nptelhrd,5.0
SVhCid3D7VE,"Mod-01 Lec-18 Multiple Discriminant Analysis (Tutorial)",http://www.youtube.com/watch?v=SVhCid3D7VE&feature=youtube_gdata,http://i1.ytimg.com/vi/SVhCid3D7VE/hqdefault.jpg,nptelhrd,5.0
aVrSr3IjpSI,"mod07lec16 Triangulation of Arbitrary Polygon",http://www.youtube.com/watch?v=aVrSr3IjpSI&feature=youtube_gdata,http://i1.ytimg.com/vi/aVrSr3IjpSI/hqdefault.jpg,nptelhrd,5.0
pbpxx8OkULw,"Mod-01 Lec-02 Introduction / Fundamental Ideas",http://www.youtube.com/watch?v=pbpxx8OkULw&feature=youtube_gdata,http://i1.ytimg.com/vi/pbpxx8OkULw/hqdefault.jpg,nptelhrd,5.0
5qqFdc1GJO0,"Mod-01 Lec-26 Propulsion - an Introduction",http://www.youtube.com/watch?v=5qqFdc1GJO0&feature=youtube_gdata,http://i1.ytimg.com/vi/5qqFdc1GJO0/hqdefault.jpg,nptelhrd,5.0
nxzE_kGk158,"Mod-01 Lec-32 Thermodynamic Analysis of the Engine",http://www.youtube.com/watch?v=nxzE_kGk158&feature=youtube_gdata,http://i1.ytimg.com/vi/nxzE_kGk158/hqdefault.jpg,nptelhrd,1.0
v7UJBqmsNWw,"Mod-01 Lec-31 Components of the Gas Turbine Engine / Thermodynamic Analysis of the Engine",http://www.youtube.com/watch?v=v7UJBqmsNWw&feature=youtube_gdata,http://i1.ytimg.com/vi/v7UJBqmsNWw/hqdefault.jpg,nptelhrd,4.0
VJzyGFv73yY,"Mod-01 Lec-14 Quasi One Dimensional Flows",http://www.youtube.com/watch?v=VJzyGFv73yY&feature=youtube_gdata,http://i1.ytimg.com/vi/VJzyGFv73yY/hqdefault.jpg,nptelhrd,5.0
ZkJ5tqG6uY0,"Mod-01 Lec-35 Factor Analysis -- Model Adequacy, rotation, factor scores & case study",http://www.youtube.com/watch?v=ZkJ5tqG6uY0&feature=youtube_gdata,http://i1.ytimg.com/vi/ZkJ5tqG6uY0/hqdefault.jpg,nptelhrd,5.0
lPqKhLF4s-A,"Mod-01 Lec-16 Multivariate Analysis of Variance (MANOVA)",http://www.youtube.com/watch?v=lPqKhLF4s-A&feature=youtube_gdata,http://i1.ytimg.com/vi/lPqKhLF4s-A/hqdefault.jpg,nptelhrd,3.6666667
wC845BhRujk,"Mod-01 Lec-09 Multivariate descriptive statistics (Contd.)",http://www.youtube.com/watch?v=wC845BhRujk&feature=youtube_gdata,http://i1.ytimg.com/vi/wC845BhRujk/hqdefault.jpg,nptelhrd,5.0
